meter_number,account_id,transaction_id,amount,created_at,payment_date_time
PO14813109,8593104084,HGALP16FB70354064815,1157.00,2026-05-12 14:13:03.495962+05:30,2026-05-12 19:43:02+05:30
PO12234633,7059273000,DHD5WAC1JTUDFV,50.00,2026-05-12 14:13:49.866900+05:30,2026-05-12 19:43:48+05:30
PO14813109,8593104084,HGALP099B40354072903,11.00,2026-05-12 14:14:05.572856+05:30,2026-05-12 19:44:04+05:30
PO12300912,1054174941,EW1503679000098594816,311.00,2026-05-12 14:14:05.760604+05:30,2026-05-12 19:44:04+05:30
PO12542405,9733463000,973881230388,188.00,2026-05-12 14:14:12.883258+05:30,2026-05-12 19:44:04+05:30
PO12458246,5649223000,DHD5S0F1JTUHB5,300.00,2026-05-12 14:14:39.687004+05:30,2026-05-12 19:44:38+05:30
PO12169412,0616018000,HGALP118800354088997,87.00,2026-05-12 14:16:06.432161+05:30,2026-05-12 19:46:05+05:30
PO12256722,7778302514,DHD5X741JTUM61,93.00,2026-05-12 14:16:12.095627+05:30,2026-05-12 19:46:10+05:30
PO12475275,6900774000,EW1503679674056138752,193.00,2026-05-12 14:16:44.338674+05:30,2026-05-12 19:46:43+05:30
PO12224569,4483212179,BBPSPP016132BX58Y13OF798,1.00,2026-05-12 14:17:45.499745+05:30,2026-05-12 19:47:44+05:30
PO12553430,7072004000,DHD5MEP1JTURLH,49.00,2026-05-12 14:17:56.450645+05:30,2026-05-12 19:47:55+05:30
PO12047003,4126408000,412525059971,1590.00,2026-05-12 14:18:22.815085+05:30,2026-05-12 19:48:22+05:30
PO12224569,4483212179,PP01BX1417182215ZXH2059125R61321417,2.00,2026-05-12 14:18:34.969614+05:30,2026-05-12 19:48:33+05:30
PO12358528,1717900100,EW1503680160876421120,222.00,2026-05-12 14:18:41.500360+05:30,2026-05-12 19:48:40+05:30
PO12448728,1626309353,28563001471,200.00,2026-05-12 14:19:05.332549+05:30,2026-05-12 19:49:04+05:30
PO12190919,4060009678,2054121593599197184ShWfa20261320848,110.00,2026-05-12 14:19:07.728374+05:30,2026-05-12 19:49:06+05:30
PO12113968,4331309000,433734209606,190.00,2026-05-12 14:19:18.257016+05:30,2026-05-12 19:49:17+05:30
PO12356934,4748283000,BBPSPP016132BX1AP13R9596,52.00,2026-05-12 14:19:25.153052+05:30,2026-05-12 19:49:23+05:30
PO12524330,2005289790,200770336188,26.00,2026-05-12 14:20:17.207674+05:30,2026-05-12 19:50:16+05:30
PO12624782,3048469276,HGALP11E620354128876,163.00,2026-05-12 14:20:25.242930+05:30,2026-05-12 19:50:24+05:30
PO12253473,8579643087,EW1503680473356263424,184.00,2026-05-12 14:20:29.103329+05:30,2026-05-12 19:50:27+05:30
PO12459415,1079392000,EW1503680511235022848,168.00,2026-05-12 14:20:30.849276+05:30,2026-05-12 19:50:29+05:30
PO12213485,7833128000,EW1503680535717175296,259.00,2026-05-12 14:20:31.959781+05:30,2026-05-12 19:50:30+05:30
PO12491108,6801012245,680343721552,405.00,2026-05-12 14:21:04.551994+05:30,2026-05-12 19:51:03+05:30
PO12507755,9539183000,EW1503680824897658880,284.00,2026-05-12 14:21:23.420292+05:30,2026-05-12 19:51:22+05:30
PO12296250,6220674000,EW1503681133858480128,83.00,2026-05-12 14:22:27.612348+05:30,2026-05-12 19:52:26+05:30
PO12408569,7605014000,EW1503681189391065088,63.00,2026-05-12 14:22:41.845488+05:30,2026-05-12 19:52:40+05:30
PO12158655,8976499000,28563048034,50.00,2026-05-12 14:23:03.485744+05:30,2026-05-12 19:53:02+05:30
PO12449659,2528103000,252565951502,2000.00,2026-05-12 14:23:12.462402+05:30,2026-05-12 19:53:03+05:30
PO12612912,3475720100,EW1503681277521780736,562.00,2026-05-12 14:23:16.646438+05:30,2026-05-12 19:53:15+05:30
PO12291255,3378925000,EW1503681296073187328,1000.00,2026-05-12 14:23:20.649993+05:30,2026-05-12 19:53:19+05:30
PO12624149,0678503000,HGALP047D10354158600,696.00,2026-05-12 14:23:43.176578+05:30,2026-05-12 19:53:42+05:30
PO12291409,3743324000,EW1503681540244594688,348.00,2026-05-12 14:24:06.479083+05:30,2026-05-12 19:54:05+05:30
PO12595995,1678223000,HGALP014870354170650,243.00,2026-05-12 14:25:05.389746+05:30,2026-05-12 19:55:04+05:30
PO12294949,8546784348,EW1503681782574702592,354.00,2026-05-12 14:25:30.366462+05:30,2026-05-12 19:55:29+05:30
PO12632525,0136414000,013756516085,275.00,2026-05-12 14:26:31.723164+05:30,2026-05-12 19:56:30+05:30
PO12283288,5191864000,EW1503682072606629888,133.00,2026-05-12 14:26:34.905722+05:30,2026-05-12 19:56:33+05:30
PO12152006,1760382000,DHD5P4D1JTVRHY,300.00,2026-05-12 14:27:24.128809+05:30,2026-05-12 19:57:22+05:30
PO12356762,0633825000,28563104742,122.00,2026-05-12 14:27:32.193512+05:30,2026-05-12 19:57:31+05:30
PO12507889,1256193000,EW1503682523339120640,450.00,2026-05-12 14:27:57.791746+05:30,2026-05-12 19:57:56+05:30
PO12611785,1596068000,159354744360,161.00,2026-05-12 14:28:33.623179+05:30,2026-05-12 19:58:32+05:30
PO12311106,3906223000,EW1503682657321967616,842.00,2026-05-12 14:28:48.980000+05:30,2026-05-12 19:58:47+05:30
PO12081605,1634784000,163914919558,1500.00,2026-05-12 14:28:50.017759+05:30,2026-05-12 19:58:49+05:30
PO12468886,4957148000,DHD5GFG1JTVXEO,245.00,2026-05-12 14:28:59.343477+05:30,2026-05-12 19:58:58+05:30
PO12188359,4764339000,BBPSCC016132CBAD19850620,358.00,2026-05-12 14:29:04.888190+05:30,2026-05-12 19:59:03+05:30
PO12555210,0236157396,EW1503682913640079360,132.00,2026-05-12 14:29:50.290128+05:30,2026-05-12 19:59:49+05:30
PO12571956,8213774000,EW1503682930287271936,73.00,2026-05-12 14:29:52.654983+05:30,2026-05-12 19:59:51+05:30
PO12368924,9107373000,DHD539Y1JTVB01,636.00,2026-05-12 14:30:10.501376+05:30,2026-05-12 20:00:09+05:30
PO12474263,8215564000,2054121366595878912e2cxI20261320847,1026.00,2026-05-12 14:30:29.091285+05:30,2026-05-12 20:00:28+05:30
PO12459026,4965153000,BBPSDP2161323GE86IUVXY2O,500.00,2026-05-12 14:30:43.696576+05:30,2026-05-12 20:00:42+05:30
AL2272343,7124383167,28563142341,5.00,2026-05-12 14:30:49.951910+05:30,2026-05-12 20:00:48+05:30
PO12365831,5193540871,EW1503683135736864768,400.00,2026-05-12 14:30:54.830853+05:30,2026-05-12 20:00:53+05:30
PO12356900,7234588061,723038369407,3500.00,2026-05-12 14:30:59.710812+05:30,2026-05-12 20:00:58+05:30
PO12209329,3197063000,HGVRIZVXFREVU4MRVDDEVN7FGWB61321431,441.00,2026-05-12 14:31:40.625232+05:30,2026-05-12 20:01:39+05:30
PO12321656,6092272737,EW1503683350820773888,140.00,2026-05-12 14:31:45.399560+05:30,2026-05-12 20:01:44+05:30
PO12519337,6012072939,HGVRIWUM7JIU0IXMAAX2EYWJ04461321431,39.00,2026-05-12 14:31:58.464195+05:30,2026-05-12 20:01:57+05:30
PO12474263,8215564000,20541249412040294409TvYu20261320902,2.00,2026-05-12 14:32:28.100760+05:30,2026-05-12 20:02:27+05:30
PO12169147,0035159000,DHD5GWV1JTW8SS,500.00,2026-05-12 14:32:34.435436+05:30,2026-05-12 20:02:33+05:30
PO12242143,3784952313,PP01BX085708821RQEE2112159R61310857,387.00,2026-05-12 14:32:40.320705+05:30,2026-05-12 20:02:39+05:30
PO12360898,3689116220,28563171433,615.00,2026-05-12 14:33:05.477738+05:30,2026-05-12 20:03:04+05:30
PO12623507,3436373176,EW1503683939516506112,782.00,2026-05-12 14:33:43.185198+05:30,2026-05-12 20:03:42+05:30
PO12610233,9547284685,EW1503684005748760576,169.00,2026-05-12 14:34:05.089782+05:30,2026-05-12 20:04:03+05:30
PO12198408,4468964000,EW1503684071930683392,775.00,2026-05-12 14:34:15.493275+05:30,2026-05-12 20:04:14+05:30
PO12274620,5522514000,EW1503684098321244160,123.00,2026-05-12 14:34:36.666054+05:30,2026-05-12 20:04:35+05:30
PO12387404,9149720100,BBPSBD016132BALAAAJW1TN8,66.00,2026-05-12 14:35:03.004644+05:30,2026-05-12 20:05:01+05:30
PO12486990,4943713000,EW1503684282899980288,722.00,2026-05-12 14:35:12.037149+05:30,2026-05-12 20:05:10+05:30
PO12423480,8239490459,EW1503684317872087040,263.00,2026-05-12 14:35:15.958894+05:30,2026-05-12 20:05:14+05:30
PO12259635,0547414000,EW1503684429725786112,304.00,2026-05-12 14:35:26.983098+05:30,2026-05-12 20:05:25+05:30
PO12393873,0922748000,28563195927,59.00,2026-05-12 14:35:46.765324+05:30,2026-05-12 20:05:45+05:30
PO12360898,3689116220,28563207482,8.00,2026-05-12 14:35:59.168435+05:30,2026-05-12 20:05:58+05:30
PO12143127,4717684000,HGVRCAR7UTVS9ZHSN6WXE4G0HRT61321435,15.00,2026-05-12 14:36:18.503098+05:30,2026-05-12 20:06:17+05:30
PO12312167,5368166000,BBPSKM016132BALAAAAUM7IN,213.00,2026-05-12 14:37:03.108017+05:30,2026-05-12 20:07:02+05:30
PO12369384,6978983000,EW1503684759297417216,41.00,2026-05-12 14:37:11.441854+05:30,2026-05-12 20:07:10+05:30
PO12232501,6233009836,2053694058212581376WtsipyL161310429,643.00,2026-05-12 14:37:21.482088+05:30,2026-05-12 20:07:20+05:30
PO12117166,6344573000,28563221153,300.00,2026-05-12 14:37:44.843864+05:30,2026-05-12 20:07:43+05:30
PO12360898,3689116220,28563230493,50.00,2026-05-12 14:37:46.630266+05:30,2026-05-12 20:07:45+05:30
PO12316259,9296054000,EW1503684977556414464,1204.00,2026-05-12 14:37:51.984609+05:30,2026-05-12 20:07:50+05:30
PO12444485,8525873655,EW1503685138697379840,1104.00,2026-05-12 14:38:29.433618+05:30,2026-05-12 20:08:28+05:30
PO14805535,9482736113,EW1503685209656614912,1010.00,2026-05-12 14:38:44.031251+05:30,2026-05-12 20:08:42+05:30
PO12344046,3025453000,EW1503685231722848256,41.00,2026-05-12 14:38:47.181030+05:30,2026-05-12 20:08:46+05:30
PO12145491,9830560457,EW1503685254976069632,311.00,2026-05-12 14:39:05.664484+05:30,2026-05-12 20:09:04+05:30
PO12208138,8085564000,HGALP10D660354289782,226.00,2026-05-12 14:39:06.268925+05:30,2026-05-12 20:09:05+05:30
PO12016171,9042827783,EW1503685465005842432,286.00,2026-05-12 14:39:52.984074+05:30,2026-05-12 20:09:51+05:30
PO12083954,9520809000,DHD526T1JTWMYK,410.00,2026-05-12 14:40:08.714714+05:30,2026-05-12 20:10:07+05:30
PO12140317,8325929000,EW1503685590243565568,206.00,2026-05-12 14:40:17.321621+05:30,2026-05-12 20:10:16+05:30
PO14809464,5032453000,HGALP139C20354300249,2630.00,2026-05-12 14:40:24.464629+05:30,2026-05-12 20:10:23+05:30
AL2795046,0216286432,EW1503685672443535360,77204.00,2026-05-12 14:40:46.973447+05:30,2026-05-12 20:10:45+05:30
PO12425362,5166685999,EW1503685950668496896,378.00,2026-05-12 14:41:42.311648+05:30,2026-05-12 20:11:41+05:30
PO12156149,7394373000,DHD53YC1JTX6VP,3258.00,2026-05-12 14:42:03.699054+05:30,2026-05-12 20:12:02+05:30
PO12105388,0655076000,EW1503686134156713984,560.00,2026-05-12 14:42:22.560220+05:30,2026-05-12 20:12:21+05:30
PO12397228,7746369000,28563286474,200.00,2026-05-12 14:42:24.507742+05:30,2026-05-12 20:12:23+05:30
PO12451377,2418884833,EW1503686167912472576,92.00,2026-05-12 14:42:30.055624+05:30,2026-05-12 20:12:28+05:30
PO12450279,5236655242,EW1503686394564272128,140.00,2026-05-12 14:43:36.067027+05:30,2026-05-12 20:13:34+05:30
PO14808473,1223733000,EW1503686529671192576,1441.00,2026-05-12 14:44:08.522921+05:30,2026-05-12 20:14:07+05:30
PO12571665,7795923000,EW1503686520682799104,217.00,2026-05-12 14:44:09.066704+05:30,2026-05-12 20:14:07+05:30
PO12083954,9520809000,DHD5XMI1JTXEOX,2.00,2026-05-12 14:44:18.526219+05:30,2026-05-12 20:14:17+05:30
PO12335937,9123826532,EW1503686840431370240,331.00,2026-05-12 14:45:30.322414+05:30,2026-05-12 20:15:29+05:30
PO12444485,8525873655,DHD59DO1JTXLD8,14.00,2026-05-12 14:46:00.029176+05:30,2026-05-12 20:15:58+05:30
PO12400212,5794383000,HGALP04F210354349111,155.00,2026-05-12 14:46:04.355684+05:30,2026-05-12 20:16:03+05:30
PO12116441,3679543017,DHD5FCW1JTXJB5,88.00,2026-05-12 14:46:22.344340+05:30,2026-05-12 20:16:21+05:30
PO12007111,6197268366,EW1503687060254842880,181.00,2026-05-12 14:46:27.967680+05:30,2026-05-12 20:16:26+05:30
PO12117362,8636224000,HGALP02D140354355924,11.00,2026-05-12 14:46:43.242656+05:30,2026-05-12 20:16:42+05:30
PO12009910,9284922000,EW1503687200835330048,125.00,2026-05-12 14:47:01.667245+05:30,2026-05-12 20:17:00+05:30
PO12338618,4339353000,EW1503687270574022656,217.00,2026-05-12 14:47:29.181674+05:30,2026-05-12 20:17:28+05:30
PO12447960,8303237203,830015460803,382.00,2026-05-12 14:47:51.730196+05:30,2026-05-12 20:17:50+05:30
AL2798867,3342751829,DHMPGM91JTXNWY,22052.00,2026-05-12 14:48:19.706570+05:30,2026-05-12 20:18:18+05:30
PO12577474,5907523000,HGALP0694F0354374531,292.00,2026-05-12 14:48:43.259084+05:30,2026-05-12 20:18:42+05:30
PO12444670,1589813000,HGALP146360354371913,111.00,2026-05-12 14:48:52.438159+05:30,2026-05-12 20:18:51+05:30
PO12099404,1825474923,DHD5WE21JTXURM,390.00,2026-05-12 14:49:01.602985+05:30,2026-05-12 20:19:00+05:30
PO12526856,2278339879,EW1503687667732668416,1514.00,2026-05-12 14:49:07.902059+05:30,2026-05-12 20:19:06+05:30
PO12164607,6362970958,EW1503687885643538432,77.00,2026-05-12 14:49:38.998238+05:30,2026-05-12 20:19:37+05:30
PO12162108,0733451623,DHD50HN1JTXWIE,1000.00,2026-05-12 14:50:07.358885+05:30,2026-05-12 20:20:06+05:30
PO12116441,3679543017,DHD5ONO1JTXST6,1.00,2026-05-12 14:50:09.262390+05:30,2026-05-12 20:20:08+05:30
PO12556031,8972583280,DHD57VJ1JTXET1,1.00,2026-05-12 14:50:15.940902+05:30,2026-05-12 20:20:14+05:30
PO12224276,3934003000,EW1503688116166680576,1083.00,2026-05-12 14:50:35.185542+05:30,2026-05-12 20:20:34+05:30
PO12470739,0838967000,HGALP0EE8D0354389905,8.00,2026-05-12 14:50:45.499782+05:30,2026-05-12 20:20:44+05:30
PO12273229,2090443000,HGVRRH9T2BI91T5HJ0Y6XE64W0661321450,50.00,2026-05-12 14:50:54.583507+05:30,2026-05-12 20:20:53+05:30
PO12184837,9075130100,907552165747,1850.00,2026-05-12 14:51:26.589734+05:30,2026-05-12 20:21:13+05:30
AL2794346,4375725000,437627515572,6522.00,2026-05-12 14:51:30.196110+05:30,2026-05-12 20:21:29+05:30
PO12433428,1246221983,EW1503688497382776832,73.00,2026-05-12 14:51:41.432093+05:30,2026-05-12 20:21:40+05:30
PO12390152,1801832035,180242036544,300.00,2026-05-12 14:51:48.791001+05:30,2026-05-12 20:21:48+05:30
AL2794731,1864474937,186243571858,25378.00,2026-05-12 14:52:28.013873+05:30,2026-05-12 20:22:27+05:30
PO12060216,4504773000,450892075534,318.00,2026-05-12 14:52:32.092656+05:30,2026-05-12 20:22:29+05:30
PO12064440,4831856000,EW1503688901197783040,28.00,2026-05-12 14:53:34.248246+05:30,2026-05-12 20:23:32+05:30
PO12037909,6729778934,EW1503688985968861184,276.00,2026-05-12 14:53:37.766475+05:30,2026-05-12 20:23:36+05:30
PO12277553,7659098000,EW1503689107297492992,173.00,2026-05-12 14:53:59.703659+05:30,2026-05-12 20:23:58+05:30
PO12041472,7588528000,758949699567,906.00,2026-05-12 14:55:07.777499+05:30,2026-05-12 20:25:06+05:30
PO12429073,6843878363,EW1503689313183293440,306.00,2026-05-12 14:55:09.098973+05:30,2026-05-12 20:25:08+05:30
PO12580777,4971514000,EW1503689483820163072,769.00,2026-05-12 14:55:26.611617+05:30,2026-05-12 20:25:25+05:30
PO14805807,9873818928,DHD5PSH1JTYH27,1000.00,2026-05-12 14:55:29.323862+05:30,2026-05-12 20:25:28+05:30
PO12087607,5918108000,DHD5ZZE1JTYI29,878.00,2026-05-12 14:55:29.611599+05:30,2026-05-12 20:25:28+05:30
PO12308047,2046843000,HGALP165580354431347,168.00,2026-05-12 14:55:44.805180+05:30,2026-05-12 20:25:43+05:30
PO12283296,9994925000,EW1503689569195220992,284.00,2026-05-12 14:55:49.817353+05:30,2026-05-12 20:25:48+05:30
PO12079935,9947239000,HGALP132390354437106,500.00,2026-05-12 14:56:24.760198+05:30,2026-05-12 20:26:23+05:30
PO12106824,4172301448,EW1503689897621807104,149.00,2026-05-12 14:57:06.564673+05:30,2026-05-12 20:27:05+05:30
PO12256722,7778302514,DHD5FIF1JTYO2S,3.00,2026-05-12 14:57:36.079018+05:30,2026-05-12 20:27:34+05:30
PO12146928,4897770735,EW1503690027443904512,218.00,2026-05-12 14:57:42.408915+05:30,2026-05-12 20:27:41+05:30
PO12037759,4843124000,EW1503690076492095488,808.00,2026-05-12 14:58:27.679287+05:30,2026-05-12 20:28:26+05:30
PO12145076,0875573000,EW1503690171157536768,764.00,2026-05-12 14:58:41.237412+05:30,2026-05-12 20:28:40+05:30
PO12068231,2905590150,2054131588838936576nfS8H20261320928,200.00,2026-05-12 14:58:47.365023+05:30,2026-05-12 20:28:46+05:30
PO12203254,8079684000,807752374622,1000.00,2026-05-12 14:59:12.182283+05:30,2026-05-12 20:29:01+05:30
PO12410570,8680103000,DHMPWNM1JTYSZO,130.00,2026-05-12 14:59:27.492470+05:30,2026-05-12 20:29:26+05:30
PO12331567,3782054000,EW1503690404125958144,192.00,2026-05-12 14:59:28.218444+05:30,2026-05-12 20:29:27+05:30
PO12320135,5652101761,28563489843,333.00,2026-05-12 14:59:34.229974+05:30,2026-05-12 20:29:33+05:30
PO12350152,6566940100,PP01BX095101506TLGY3590423R61300951,122.00,2026-05-12 14:59:42.878206+05:30,2026-05-12 20:29:41+05:30
PO12057452,6479366034,PP01BX14591120119VS9152744R61321459,88.00,2026-05-12 14:59:45.532420+05:30,2026-05-12 20:29:44+05:30
PO12564370,3303193000,28563494003,572.00,2026-05-12 14:59:48.945901+05:30,2026-05-12 20:29:47+05:30
PO12413559,2457124000,EW1503690491031937024,587.00,2026-05-12 14:59:59.305129+05:30,2026-05-12 20:29:58+05:30
PO12279577,5451422547,545571416600,500.00,2026-05-12 15:00:19.528903+05:30,2026-05-12 20:30:18+05:30
PO12057452,6479366034,PP01BX150001197YLN35505050R61321500,500.00,2026-05-12 15:00:43.980204+05:30,2026-05-12 20:30:42+05:30
PO12072243,3000900068,EW1503690708800200704,117.00,2026-05-12 15:00:58.793370+05:30,2026-05-12 20:30:57+05:30
PO12291117,8982805166,EW1503690857538609152,443.00,2026-05-12 15:01:09.727639+05:30,2026-05-12 20:31:08+05:30
PO12500201,9627767000,962023743285,546.00,2026-05-12 15:01:13.926485+05:30,2026-05-12 20:31:13+05:30
PO12404338,4688253000,PP01BX0115486781LH65693296R61280115,108.00,2026-05-12 15:01:15.516824+05:30,2026-05-12 20:31:14+05:30
PO12008406,2611815588,EW1503690969102901248,300.00,2026-05-12 15:01:45.441659+05:30,2026-05-12 20:31:44+05:30
PO12193732,8358647687,HGALP1452E0354485401,137.00,2026-05-12 15:02:06.307243+05:30,2026-05-12 20:32:05+05:30
PO12011220,4904066000,490256688527,210.00,2026-05-12 15:02:19.858430+05:30,2026-05-12 20:32:15+05:30
PO12342637,3809973000,EW1503691177245237248,1517.00,2026-05-12 15:02:31.828870+05:30,2026-05-12 20:32:30+05:30
PO12069932,2366213000,EW1503691198359363584,90.00,2026-05-12 15:02:32.612943+05:30,2026-05-12 20:32:31+05:30
PO12262673,7098204000,EW1503691389527351296,141.00,2026-05-12 15:03:03.468287+05:30,2026-05-12 20:33:02+05:30
PO12564197,7173176000,717331528019,500.00,2026-05-12 15:03:15.614870+05:30,2026-05-12 20:33:14+05:30
PO12052500,8588387000,PP01BX150301927S1YZ6802832R61321503,16.00,2026-05-12 15:03:39.144460+05:30,2026-05-12 20:33:38+05:30
PO12469663,7839040100,BBPSBD016132BALAAAJW297E,35.00,2026-05-12 15:03:44.292183+05:30,2026-05-12 20:33:43+05:30
PO12566250,0596137672,059766273326,2000.00,2026-05-12 15:03:55.578117+05:30,2026-05-12 20:33:54+05:30
PO12593273,7459893000,EW1503691617294835712,780.00,2026-05-12 15:04:07.768845+05:30,2026-05-12 20:34:06+05:30
PO12423162,1452544342,EW1503691672705785856,5312.00,2026-05-12 15:04:19.691554+05:30,2026-05-12 20:34:18+05:30
PO12085581,3571408000,BBPSBD016132BALAAAJW3C2T,171.00,2026-05-12 15:05:28.065488+05:30,2026-05-12 20:35:26+05:30
PO12153096,8951403000,BBPSPP016132BX1UU15WU027,2.00,2026-05-12 15:05:44.823848+05:30,2026-05-12 20:35:43+05:30
PO12571585,9008544000,900928001421,100.00,2026-05-12 15:06:34.003007+05:30,2026-05-12 20:36:33+05:30
PO12314959,4242573000,DHD5RYZ1JTZJNG,588.00,2026-05-12 15:06:39.170438+05:30,2026-05-12 20:36:38+05:30
PO12433963,1776443000,HGALP05EC60354529356,224.00,2026-05-12 15:07:04.481423+05:30,2026-05-12 20:37:03+05:30
PO12418240,0392643000,HGALP085090354530163,190.00,2026-05-12 15:07:24.377087+05:30,2026-05-12 20:37:23+05:30
PO12491309,7197214000,PP01BX150443737IFWF3773250R61301504,75.00,2026-05-12 15:07:40.045144+05:30,2026-05-12 20:37:38+05:30
PO12482108,2062018000,EW1503692485280882688,319.00,2026-05-12 15:08:00.388002+05:30,2026-05-12 20:37:59+05:30
PO12489289,2474844000,247120493926,1010.00,2026-05-12 15:08:10.806628+05:30,2026-05-12 20:38:09+05:30
AL2795055,5252336807,BBPSYB4161324LUSG8KGQOUD,57184.00,2026-05-12 15:08:44.264883+05:30,2026-05-12 20:38:43+05:30
PO12079250,0707300100,BBPSBD016132BALAAAJW3IZ7,204.00,2026-05-12 15:08:45.783564+05:30,2026-05-12 20:38:44+05:30
PO12231897,5600494000,EW1503692587139555328,247.00,2026-05-12 15:08:51.318434+05:30,2026-05-12 20:38:50+05:30
PO14809163,5140909101,EW1503692880665337856,199.00,2026-05-12 15:09:53.915063+05:30,2026-05-12 20:39:52+05:30
PO12403692,2576803000,PLUU6RRIIGLKSMQVA023MF4RLNA61321509,100.00,2026-05-12 15:10:04.314186+05:30,2026-05-12 20:40:03+05:30
PO12189586,5420230100,HGALP050AC0354553816,991.00,2026-05-12 15:10:05.586003+05:30,2026-05-12 20:40:04+05:30
PO12081702,9334384000,DHD5F7D1JTZL1X,89.00,2026-05-12 15:10:13.102150+05:30,2026-05-12 20:40:11+05:30
PO12461907,6004966871,EW1503692967172857856,47.00,2026-05-12 15:10:16.199970+05:30,2026-05-12 20:40:15+05:30
PO12129389,6395673000,EW1503692956666126336,76.00,2026-05-12 15:10:16.311095+05:30,2026-05-12 20:40:15+05:30
PO12381250,8402618000,BBP59f0680bcee54aT20260512151001103,34.00,2026-05-12 15:10:19.705457+05:30,2026-05-12 20:40:18+05:30
PO12114395,5566050100,EW1503693038811570176,327.00,2026-05-12 15:10:20.908240+05:30,2026-05-12 20:40:19+05:30
PO12239945,6369469000,EW1503693417192316929,121.00,2026-05-12 15:11:45.777079+05:30,2026-05-12 20:41:44+05:30
PO12598342,1081694000,PP01BX151125984SDUE2406641R61321511,20.00,2026-05-12 15:11:48.787079+05:30,2026-05-12 20:41:47+05:30
PO12232753,9231543000,EW1503693449102581760,147.00,2026-05-12 15:12:06.054208+05:30,2026-05-12 20:42:04+05:30
PO12400385,0198763000,EW1503693477426716672,51.00,2026-05-12 15:12:06.566480+05:30,2026-05-12 20:42:05+05:30
PO12332542,8477234000,BBPSPP016132BX1UU167J190,715.00,2026-05-12 15:12:23.374485+05:30,2026-05-12 20:42:22+05:30
PO12130678,8516147614,BBPSSD016132BAKWAP120060,500.00,2026-05-12 15:12:29.398480+05:30,2026-05-12 20:42:28+05:30
